OrderID,OrderTransactTime,ExecutionTransactTime,Symbol,Side,OrderQty,LimitPrice,AvgPx,LastMkt
ID80708,20250910-09:20:17.526,20250910-09:20:18.326,CGTL,1,50,0.9275,0.927500,ID1516
ID80719,20250910-09:20:18.264,20250910-09:20:18.369,INLF,1,815,1.02,1.013141,ID1516
ID80740,20250910-09:20:20.107,20250910-09:20:20.212,JD,1,6,33.75,33.710000,ID1516
ID80745,20250910-09:20:20.167,20250910-09:20:20.271,JBDI,1,50,2.85,2.850000,ID1516
ID80754,20250910-09:20:20.682,20250910-09:20:21.444,MWYN,2,190,2.66,2.660000,ID1516
ID80765,20250910-09:20:21.650,20250910-09:20:21.754,AEHL,1,49,13.12,13.080000,ID1516
ID80769,20250910-09:20:21.660,20250910-09:20:21.770,YAAS,2,563,0.0771,0.077200,ID1516
ID80777,20250910-09:20:22.370,20250910-09:20:22.474,MCTR,1,106,2.4,2.390000,ID1516
ID80727,20250910-09:20:18.682,20250910-09:20:23.108,CUPR,1,1000,2.61,2.610000,ID1516
ID80793,20250910-09:20:23.600,20250910-09:20:23.703,VCIG,1,100,0.7499,0.749900,ID1516
ID80811,20250910-09:20:25.203,20250910-09:20:25.307,INLF,1,113,1.01,1.010000,ID1516
ID80808,20250910-09:20:24.602,20250910-09:20:27.170,CUPR,2,19,2.6,2.600000,ID1516
ID80821,20250910-09:20:25.818,20250910-09:20:27.179,LGHL,1,57,2.79,2.790000,ID1516
ID80836,20250910-09:20:27.216,20250910-09:20:27.319,CUPR,1,140,2.62,2.600000,ID1516
ID80818,20250910-09:20:25.485,20250910-09:20:28.133,ABTC,2,100,10.65,10.650000,ID1516
ID80782,20250910-09:20:22.455,20250910-09:20:28.600,ASST,2,24,13.75,13.750000,ID1516
ID79450,20250910-09:18:21.578,20250910-09:20:28.809,MWYN,2,150,2.74,2.740000,ID1516
ID80854,20250910-09:20:28.944,20250910-09:20:29.055,JBDI,1,35,3.2,2.840000,ID1516
ID79798,20250910-09:18:48.919,20250910-09:20:30.036,INLF,1,3,1,1.000000,ID1516
ID80867,20250910-09:20:30.352,20250910-09:20:30.456,INLF,1,3,1.01,1.000000,ID1516
ID80880,20250910-09:20:31.804,20250910-09:20:31.907,AEHL,2,15,12,13.300000,ID1516
ID79901,20250910-09:19:00.972,20250910-09:20:32.225,INLF,1,645,0.999,0.999000,ID1516
ID80737,20250910-09:20:19.215,20250910-09:20:32.646,SPHL,1,150,0.7728,0.772800,ID1516
ID80059,20250910-09:19:19.001,20250910-09:20:32.647,SPHL,1,20,0.7713,0.771300,ID1516
ID80906,20250910-09:20:33.103,20250910-09:20:33.206,LGHL,2,62,2.82,2.820000,ID1516
ID80910,20250910-09:20:33.437,20250910-09:20:33.549,WETO,2,20,2.18,2.200000,ID1516
ID79747,20250910-09:18:42.812,20250910-09:20:34.929,INLF,1,58,0.9969,0.996900,ID1516
ID79743,20250910-09:18:42.408,20250910-09:20:34.930,INLF,1,100,0.9915,0.991500,ID1516
ID77685,20250910-09:16:01.388,20250910-09:20:34.930,INLF,1,44,0.9915,0.991500,ID1516
ID80941,20250910-09:20:36.468,20250910-09:20:36.572,LGHL,1,494,2.96,2.810000,ID1516
ID80099,20250910-09:19:21.615,20250910-09:20:36.592,INLF,1,6,0.99,0.990000,ID1516
ID80947,20250910-09:20:37.269,20250910-09:20:37.373,CHR,1,1000,0.682,0.681932,ID1516
ID80930,20250910-09:20:35.084,20250910-09:20:38.776,AEHL,1,133,13.5,13.500000,ID1516
ID80976,20250910-09:20:40.415,20250910-09:20:40.517,CGTL,1,500,0.935,0.931200,ID1516
ID80987,20250910-09:20:42.765,20250910-09:20:42.870,JBDI,1,500,2.87,2.870000,ID1516
ID80751,20250910-09:20:20.625,20250910-09:20:43.330,ASST,2,10,13.79,13.790000,ID1516
ID80824,20250910-09:20:25.983,20250910-09:20:43.330,ASST,2,2,13.79,13.790000,ID1516
ID80997,20250910-09:20:43.488,20250910-09:20:43.592,WLDS,2,200,1.79,1.790000,ID1516
ID81031,20250910-09:20:45.759,20250910-09:20:45.863,NVDA,1,108,174.01,173.980000,ID1516
ID81022,20250910-09:20:44.766,20250910-09:20:49.467,CGTL,1,50,0.9304,0.930400,ID1516
ID81065,20250910-09:20:51.383,20250910-09:20:51.487,JBDI,2,16,2.92,2.930000,ID1516
ID81072,20250910-09:20:52.106,20250910-09:20:52.209,LGHL,1,1,2.84,2.820000,ID1516
ID80365,20250910-09:19:47.734,20250910-09:20:52.228,WLDS,1,312,1.77,1.770000,ID1516
ID81103,20250910-09:20:54.627,20250910-09:20:54.731,RMTI,1,130,1.83,1.830000,ID1516
ID79786,20250910-09:18:47.662,20250910-09:20:54.948,CUPR,2,1000,2.7,2.700000,ID1516
ID81133,20250910-09:20:57.636,20250910-09:20:57.737,WLDS,1,50,1.79,1.790000,ID1516
ID81111,20250910-09:20:55.290,20250910-09:20:58.309,AEHL,1,500,13,13.000000,ID1516
ID81153,20250910-09:20:58.728,20250910-09:20:58.831,AEHL,1,10,13.1,12.870000,ID1516
ID81180,20250910-09:21:00.223,20250910-09:21:03.932,WLDS,1,300,1.77,1.770000,ID1516
ID81223,20250910-09:21:06.577,20250910-09:21:06.680,ORCL,1,100,312.6,312.492000,ID1516
ID81234,20250910-09:21:06.940,20250910-09:21:07.042,INTC,2,20,24.4,24.400000,ID1516
ID81247,20250910-09:21:08.612,20250910-09:21:08.715,INLF,1,500,1,1.000000,ID1516
ID81257,20250910-09:21:09.770,20250910-09:21:09.872,JBDI,2,50,2.95,2.980000,ID1516
ID81194,20250910-09:21:03.534,20250910-09:21:11.406,NIO,1,500,5.74,5.740000,ID1516
ID79309,20250910-09:18:10.320,20250910-09:21:12.156,CUPR,2,150,2.82,2.820000,ID1516
ID81093,20250910-09:20:53.535,20250910-09:21:12.401,INLF,1,7835,0.999,0.999000,ID1516
ID81019,20250910-09:20:44.617,20250910-09:21:12.694,YAAS,1,3049,0.0771,0.077100,ID1516
ID81278,20250910-09:21:12.778,20250910-09:21:12.881,CUPR,2,140,2.77,2.810000,ID1516
ID80954,20250910-09:20:38.259,20250910-09:21:12.905,NIO,1,357,5.72,5.720000,ID1516
ID81051,20250910-09:20:48.245,20250910-09:21:12.905,NIO,1,341,5.72,5.720000,ID1516
ID81288,20250910-09:21:13.189,20250910-09:21:13.293,RMTI,1,181,1.83,1.830000,ID1516
ID81295,20250910-09:21:13.994,20250910-09:21:14.098,AEHL,1,2,13,12.900000,ID1516
ID81318,20250910-09:21:15.095,20250910-09:21:15.199,MCTR,1,22,2.4,2.390000,ID1516
ID75450,20250910-09:13:14.412,20250910-09:21:15.792,JBDI,2,200,3.03,3.030000,ID1516
ID80662,20250910-09:20:12.588,20250910-09:21:16.195,JBDI,2,200,3.05,3.050000,ID1516
ID74884,20250910-09:12:31.484,20250910-09:21:18.806,CUPR,2,1000,2.86,2.860000,ID1516
ID71991,20250910-09:08:50.859,20250910-09:21:19.349,CUPR,2,75,2.9,2.900000,ID1516
ID71547,20250910-09:08:14.557,20250910-09:21:19.887,NAKA,2,24,6.2,6.200000,ID1516
ID81362,20250910-09:21:20.578,20250910-09:21:20.682,CUPR,2,1000,2.82,2.920000,ID1516
ID81372,20250910-09:21:21.167,20250910-09:21:21.271,INLF,1,172,0.999,0.999000,ID1516
ID81304,20250910-09:21:14.455,20250910-09:21:21.527,AEHL,1,100,12.2,12.200000,ID1516
ID80273,20250910-09:19:39.435,20250910-09:21:22.411,CDTG,1,75,1.4,1.400000,ID1516
ID81387,20250910-09:21:24.098,20250910-09:21:24.202,AEHL,1,30,12.47,12.140000,ID1516
